date,WaterQuality,Temperature,pH,Dissolved Oxygen Concentration,KMnOAmmonia nitrogen,phosphorus,N2,Conductivity,Turbidity,
2021/8/29 8:00,3,24.87,7.11,6.802,2.286,0.026,0.064,1.119,129.1,16.6
2021/8/29 12:00,2,26.71,7.17,6.008,2.079,0.026,0.0671,1.134,130.6,22.8
2021/8/29 16:00,2,26.1,7.19,6.012,2.41,0.0302,0.0611,1.203,134.9,23.6
2021/8/29 20:00,3,26.8,7.18,6.996,2.183,0.0264,0.0692,1.14,136.6,23.3
2021/8/30 0:00,3,26.43,7.18,6.667,2.183,0.0264,0.0692,1.14,136.1,20.2
2021/8/30 4:00,3,26.33,7.17,6.637,1.728,0.026,0.0643,1.172,136.4,17.8
2021/8/30 8:00,3,26.33,7.13,6.863,2.214,0.026,0.0666,1.363,136.8,18.1
2021/8/30 12:00,3,26.6,7.22,6.824,2.162,0.026,0.0688,1.086,138,20.9
2021/8/30 16:00,3,26.6,7.22,6.617,2.214,0.026,0.0691,1.003,138.4,20.4
2021/8/30 20:00,3,26.69,7.24,6.969,2.296,0.026,0.06,1.067,141,20.6
2021/8/31 0:00,3,26.91,7.22,6.863,2.296,0.026,0.06,1.067,138.8,16.8
2021/8/31 4:00,3,26.62,7.19,6.612,2.069,0.026,0.0642,1.046,138.8,16.1
2021/8/31 8:00,3,26.62,7.14,6.836,2.389,0.026,0.0669,1.297,138.7,17
2021/8/31 12:00,3,26.6,7.22,6.684,2.338,0.026,0.0678,1.2,139.2,19
2021/8/31 16:00,2,26.6,7.28,6.229,2.079,0.026,0.0667,1.016,137.4,20.1
2021/8/31 20:00,2,26.1,7.26,6.266,1.904,0.026,0.0696,1.071,136.6,24.3
2021/9/1 0:00,2,26.62,7.2,6.018,1.904,0.026,0.0696,1.071,134.8,49.1
2021/9/1 4:00,3,26.22,7.17,6.974,2.028,0.026,0.0642,1.023,136.2,16.8
2021/9/1 8:00,2,26.16,7.16,6.079,2.666,0.0367,0.0638,1.263,136.6,19.6
2021/9/1 12:00,2,26.6,7.23,6.104,1.986,0.026,0.0661,0.977,133.8,20.2
2021/9/1 16:00,2,26.1,7.28,6.626,2.017,0.026,0.0661,0.761,130.7,22.2
2021/9/1 20:00,2,26.91,7.26,6.418,2.038,0.026,0.0616,0.99,130.8,19.1
2021/9/2 0:00,3,26.43,7.18,6.998,2.038,0.026,0.0616,0.99,129.9,26.3
2021/9/2 4:00,3,24.96,7.16,6.697,2.214,0.026,0.0484,0.94,129.4,16.1
2021/9/2 8:00,2,26.24,7.16,7.001,2.606,0.0346,0.0734,1.03,129.9,47.3
2021/9/2 12:00,2,26,7.32,6.096,1.924,0.026,0.0602,1.068,130.6,19.9
2021/9/2 16:00,2,26.43,7.28,6.642,1.986,0.026,0.0608,1.076,129.6,21.1
2021/9/2 20:00,2,26.16,7.24,6.367,2.162,0.026,0.0484,1.041,129.2,17.6
2021/9/3 0:00,2,24.67,7.19,6.031,2.162,0.026,0.0484,1.041,128.7,14.2
2021/9/3 4:00,3,24.37,7.16,6.881,2.389,0.026,0.0446,0.976,128.7,11.8
2021/9/3 8:00,2,24.46,7.16,6.263,2.666,0.026,0.0442,0.966,128.9,11.6
2021/9/3 12:00,2,26.62,7.19,6.071,3.123,0.026,0.046,1.077,128.8,14.8
2021/9/3 16:00,2,26.43,7.24,6.493,2.366,0.026,0.0434,0.994,127.6,14
2021/9/3 20:00,2,24.46,7.24,6.262,2.186,0.026,0.0393,0.864,127,13.2
2021/9/4 0:00,2,24.87,7.2,6.3,2.186,0.026,0.0393,0.864,128.7,16.9
2021/9/4 4:00,2,24.26,7.18,6.073,1.768,0.026,0.0403,0.926,127.3,13.2
2021/9/4 8:00,3,24.14,7.16,6.962,2.387,0.026,0.0404,1.108,127.3,10.1
2021/9/4 12:00,3,24.87,7.18,6.998,2.121,0.026,0.041,1.24,127.8,16.1
2021/9/4 20:00,2,24.26,7.22,6.246,2.121,0.026,0.041,0.941,128.3,17.3
2021/9/6 0:00,2,24.66,7.23,8.34,2.121,0.026,0.041,0.941,129.2,47
2021/9/6 4:00,3,24.14,7.18,6.986,1.844,0.026,0.04,0.911,130.1,13
2021/9/6 8:00,2,24.14,7.19,6.063,2.398,0.026,0.0409,1.116,129.6,14.1
2021/9/6 12:00,2,24.87,7.22,6.268,2.163,0.026,0.0413,0.879,130.7,13.9
2021/9/6 16:00,2,26.06,7.29,6.706,1.866,0.026,0.0411,0.938,132.3,14.6
2021/9/6 20:00,2,24.66,7.26,6.494,2.131,0.026,0.0416,1.103,132.1,17.6
2021/9/6 0:00,2,24.66,7.23,6.32,2.131,0.026,0.0416,1.103,131.9,16
2021/9/6 4:00,3,24.26,7.16,6.899,1.961,0.026,0.0398,0.946,131.6,12.7
2021/9/6 8:00,3,24.26,7.17,6.827,2.387,0.0319,0.0666,1.019,131.6,40.6
2021/9/6 12:00,2,26.33,7.21,6.068,1.866,0.026,0.0432,0.96,132.9,17.1
2021/9/6 16:00,2,26.33,7.26,6.411,1.866,0.026,0.0432,0.96,134.6,27.6
2021/9/6 20:00,3,24.66,7.2,6.884,0.26,0.026,0.1943,0.786,133.8,19.3
2021/9/7 0:00,3,24.46,7.2,6.816,2.398,0.026,0.0418,0.927,134.3,19.6
2021/9/7 4:00,3,24.46,7.18,6.762,2.76,0.026,0.0409,1.017,134.2,17.1
2021/9/7 8:00,3,24.46,7.19,6.872,2.313,0.026,0.0414,0.884,134.3,16.8
2021/9/7 12:00,3,24.96,7.21,6.948,1.897,0.026,0.0432,0.869,136.4,16.8
2021/9/7 16:00,2,24.98,7.22,6.096,1.844,0.026,0.046,0.921,137.3,20.6
2021/9/7 20:00,3,24.67,7.21,6.897,1.663,0.026,0.0437,1.003,138.6,19.6
2021/9/8 0:00,3,24.67,7.22,6.98,1.96,0.026,0.0424,0.976,137.8,16.1
2021/9/8 4:00,3,24.66,7.16,6.781,1.833,0.026,0.0463,0.926,137.9,14.4
2021/9/8 8:00,3,24.46,7.16,6.641,2.387,0.0286,0.0687,1.108,138.1,40.4
2021/9/8 12:00,3,24.67,7.19,6.761,1.961,0.026,0.046,1.089,137.8,19.9
2021/9/8 16:00,2,24.66,7.22,6.203,1.737,0.026,0.0448,0.979,136.6,21
2021/9/8 20:00,3,23.74,7.2,6.816,1.677,0.026,0.0388,0.918,134.3,19
2021/9/9 0:00,2,23.74,7.23,7.666,1.688,0.026,0.0688,0.936,134.2,91.6
2021/9/9 4:00,3,23.64,7.18,6.647,1.613,0.026,0.0389,0.942,136.2,14.8
2021/9/9 8:00,3,23.64,7.18,6.966,2.249,0.026,0.0392,1.038,134.3,17.6
2021/9/9 12:00,3,24.36,7.66,6.841,1.833,0.026,0.0677,1.136,136.1,39.6
2021/9/9 16:00,3,24.68,7.23,6.874,1.833,0.026,0.0413,1.066,136.6,18.1
2021/9/9 20:00,3,24.26,7.21,6.742,1.677,0.026,0.0467,1.02,137.7,23
2021/9/10 0:00,3,24.46,7.21,6.748,1.844,0.026,0.0436,0.807,137.9,18.6
2021/9/10 4:00,3,24.16,7.17,6.6,1.844,0.026,0.0442,0.963,137.3,17
2021/9/10 8:00,3,24.22,7.16,6.661,2.387,0.026,0.0429,1.032,137,18.4
2021/9/10 12:00,3,24.96,7.19,6.663,2.291,0.026,0.0618,0.937,137.7,42.3
2021/9/10 16:00,3,24.77,7.2,6.612,2.291,0.026,0.0618,0.937,141.4,31.7
2021/9/10 20:00,3,24.26,7.21,6.666,2.186,0.026,0.0676,0.807,139.8,34.4
2021/9/11 0:00,3,24.26,7.19,6.333,2.227,0.026,0.0612,0.831,142.6,27.8
2021/9/11 4:00,3,24.36,7.18,6.34,2.313,0.026,0.0606,0.902,141.9,20.6
2021/9/11 8:00,3,24.46,7.17,6.396,2.494,0.026,0.0678,1.146,142.6,32
2021/9/11 12:00,3,24.77,7.19,6.299,2.419,0.026,0.0621,1.06,144.4,26.8
2021/9/11 16:00,3,24.87,7.22,6.622,2.647,0.026,0.0667,1.14,146.6,31
2021/9/11 20:00,3,24.14,7.2,6.497,2.186,0.026,0.0626,1.067,146.3,29.1
2021/9/12 0:00,2,24.62,7.33,8.171,2.186,0.026,0.006,1.067,0.1,1.2
2021/9/12 4:00,3,23.94,7.19,6.337,3.691,0.026,0.0462,1.3,146.2,18.3
2021/9/12 8:00,3,23.74,7.2,6.348,2.387,0.026,0.0606,1.246,144.8,23.4
2021/9/12 12:00,3,23.84,7.19,6.384,2.387,0.0287,0.0473,1.147,143.8,23.6
2021/9/12 16:00,3,23.94,7.2,6.472,2.231,0.026,0.0482,1.126,146.4,21.1
2021/9/12 20:00,3,23.84,7.21,6.488,1.974,0.026,0.0627,1.039,148.1,26.2
2021/9/13 0:00,3,23.74,7.19,6.42,2.063,0.026,0.0484,1.194,148.7,20.9
2021/9/13 4:00,3,23.64,7.2,6.416,2.264,0.026,0.0481,1.219,148.6,17.8
2021/9/13 8:00,3,23.74,7.22,6.626,2.724,0.026,0.0646,1.193,148.6,26
2021/9/13 12:00,3,23.83,7.2,6.471,2.321,0.026,0.0609,1.293,148.1,22.1
2021/9/13 16:00,3,23.94,7.2,6.439,1.986,0.0271,0.0661,1.187,161.8,27.3
2021/9/13 20:00,3,23.84,7.2,6.634,1.884,0.0362,0.0662,1.196,160.6,26.2
2021/9/14 0:00,3,23.74,7.18,6.394,2.343,0.0322,0.0664,1.169,148.9,24.9
2021/9/14 4:00,3,23.82,7.17,6.223,2.163,0.026,0.0664,1.126,149.6,18.7
2021/9/14 8:00,3,23.94,7.18,6.411,2.724,0.0389,0.0671,1.632,149.2,31.7
2021/9/14 12:00,3,24.67,7.17,6.263,2.343,0.0276,0.0639,1.343,164,26.3
2021/9/14 16:00,3,24.87,7.16,6.222,2.163,0.0308,0.0668,1.383,166.7,28.2
2021/9/14 20:00,3,24.67,7.17,6.362,2.399,0.0277,0.0761,1.262,168,32.8
2021/9/16 0:00,3,24.66,7.16,6.136,2.264,0.026,0.0681,1.411,168.1,24.2
2021/9/16 4:00,3,24.46,7.16,6.093,2.041,0.026,0.0664,1.276,167.6,20.3
2021/9/16 8:00,3,24.36,7.13,6.716,2.646,0.026,0.0666,1.466,166.7,22.6
2021/9/16 12:00,3,26.06,7.23,6.247,2.883,0.026,0.0647,1.466,166.9,24.1
2021/9/16 16:00,3,24.96,7.06,6.712,2.669,0.0284,0.066,1.691,170.6,19.9
2021/9/16 20:00,3,24.78,7.22,6.26,2.388,0.026,0.0709,1.39,169.6,24.4
2021/9/16 0:00,3,24.77,7.24,6.64,2.034,0.026,0.0663,1.323,167.6,20.1
2021/9/16 4:00,3,24.66,7.22,6.32,2.136,0.026,0.0622,1.462,167.2,13
2021/9/16 8:00,2,24.66,7.21,7.286,2.701,0.038,0.0966,1.776,166,31.4
2021/9/16 12:00,3,24.96,7.23,6.416,2.609,0.026,0.0694,1.668,169,21.6
2021/9/16 16:00,3,26.16,7.24,6.118,2.438,0.0266,0.0688,1.409,169.2,20
2021/9/16 20:00,3,26.06,7.26,6.702,2.408,0.0291,0.0686,1.362,167.6,23.2
2021/9/17 0:00,3,24.87,7.28,6.413,2.236,0.026,0.0716,1.498,168.2,23.2
2021/9/17 4:00,3,24.46,7.23,6.399,2.307,0.026,0.0629,1.497,167.6,13.6
2021/9/17 8:00,3,24.46,7.24,6.606,2.6,0.026,0.0629,1.668,167.6,17.3
2021/9/17 12:00,3,26.43,7.26,6.263,2.307,0.0263,0.0664,1.647,168.8,19.9
2021/9/17 16:00,3,26.43,7.28,6.367,2.377,0.026,0.0662,1.306,171.6,17.1
2021/9/17 20:00,3,26.16,7.3,6.817,2.629,0.026,0.0643,1.324,169.2,18.2
2021/9/18 0:00,3,24.67,7.3,6.468,2.307,0.026,0.0616,1.336,168.8,16.9
2021/9/18 4:00,3,24.14,7.27,6.421,2.428,0.026,0.0676,1.273,168.7,9.6
2021/9/18 8:00,3,24.26,7.26,6.637,2.66,0.0272,0.0642,1.392,168.3,12.8
2021/9/18 12:00,3,26.06,7.28,6.368,2.61,0.026,0.0764,1.633,168.1,16.3
2021/9/18 16:00,3,26.16,7.3,6.669,2.68,0.026,0.062,1.333,168.6,16
2021/9/18 20:00,3,24.87,7.3,6.798,2.609,0.026,0.0606,1.376,167.3,16
2021/9/19 0:00,3,24.46,7.3,6.66,2.307,0.026,0.0628,1.284,166.2,19
2021/9/19 4:00,3,24.14,7.26,6.433,2.166,0.026,0.0664,1.264,166.9,9.8
2021/9/19 8:00,3,24.26,7.27,6.716,2.761,0.026,0.0662,1.386,166.2,12.9
2021/9/19 12:00,3,24.96,7.3,6.676,2.428,0.026,0.0672,1.336,164.3,16.4
2021/9/19 16:00,2,26.43,7.36,6.06,2.428,0.026,0.0661,1.102,164.7,16.4
2021/9/19 20:00,3,24.46,7.31,6.726,2.307,0.026,0.0676,1.221,164.1,16.6
2021/9/20 0:00,3,24.36,7.3,6.644,2.347,0.026,0.0644,1.166,163.8,13.9
2021/9/20 4:00,3,24.26,7.29,6.637,2.307,0.026,0.0622,1.238,163.7,10.9
2021/9/20 8:00,3,24.46,7.29,6.666,2.6,0.026,0.0616,1.361,164.3,12.9
2021/9/20 12:00,2,26.43,7.37,6.177,2.6,0.026,0.0648,1.234,164.1,13.8
2021/9/20 16:00,2,26.43,7.41,6.267,2.377,0.026,0.0634,1.191,166.2,14.6
2021/9/20 20:00,3,24.36,7.33,6.819,2.327,0.026,0.066,1.288,166.4,16.6
2021/9/21 0:00,3,24.16,7.33,6.618,2.337,0.026,0.0634,1.146,166.9,14.4
2021/9/21 4:00,3,24.14,7.31,6.476,2.367,0.026,0.0607,1.331,166.7,10.4
2021/9/21 8:00,3,24.46,7.33,6.863,2.68,0.026,0.061,1.266,167.6,13.6
2021/9/21 12:00,3,26.06,7.36,6.961,2.479,0.026,0.0606,1.272,166.8,11.4
2021/9/21 16:00,2,26.43,7.43,6.63,2.408,0.026,0.0621,1.106,166.8,11.4
2021/9/21 20:00,2,24.86,7.44,6.23,2.609,0.026,0.0696,1.309,171.1,13.1
2021/9/22 0:00,2,24.46,7.38,6.079,2.479,0.026,0.0667,1.248,176,16.2
2021/9/22 4:00,3,24.14,7.37,6.869,2.398,0.026,0.0487,1.297,174.2,7.2
2021/9/22 8:00,3,24.46,7.37,6.987,2.761,0.026,0.061,1.192,174.7,11.6
2021/9/22 12:00,3,24.77,7.36,6.748,3.116,0.026,0.0637,1.038,171.1,14.2
2021/9/22 16:00,3,24.77,7.36,6.681,1.649,0.026,0.0623,1.307,174.8,12.8
2021/9/22 20:00,3,24.46,7.29,6.671,2.072,0.026,0.0643,1.343,182.7,14.3
2021/9/23 0:00,2,24.36,7.29,6.769,2.072,0.026,0.0643,1.343,182.9,23.7
2021/9/23 4:00,3,24.14,7.29,6.661,2.214,0.026,0.0609,1.284,184.3,8.1
2021/9/23 8:00,3,24.36,7.29,6.63,2.616,0.0268,0.0604,1.41,184.7,12.1
2021/9/23 12:00,3,24.77,7.29,6.616,2.061,0.026,0.0616,1.237,181.9,12.2
2021/9/23 16:00,3,24.77,7.29,6.476,1.866,0.026,0.0616,1.217,182.6,14.1
2021/9/23 20:00,3,24.46,7.31,6.611,2.061,0.026,0.0636,1.213,184,17.6
2021/9/24 0:00,2,24.26,7.29,6.16,1.888,0.026,0.0498,1.287,184.2,12.6
2021/9/24 4:00,3,24.36,7.27,6.491,2.061,0.026,0.0492,1.126,186.1,8.3
2021/9/24 8:00,3,24.46,7.27,6.639,2.463,0.0297,0.0496,1.336,186.6,13.8
2021/9/24 12:00,3,26.06,7.31,6.716,2.106,0.026,0.049,1.279,184,11.1
2021/9/24 16:00,2,26.33,7.38,6.016,1.866,0.026,0.0476,1.276,184.3,10.2
2021/9/24 20:00,3,24.87,7.36,6.963,2.072,0.026,0.0479,1.228,184.6,11.9
2021/9/26 0:00,2,24.66,7.36,7.822,2.072,0.026,0.0479,1.228,184.2,18.7
2021/9/26 4:00,3,24.26,7.31,6.636,2.344,0.026,0.0448,1.136,184.1,6.8
2021/9/26 8:00,3,24.26,7.29,6.673,2.42,0.0263,0.0472,1.241,184.2,10.4
2021/9/26 12:00,3,24.96,7.33,6.861,1.79,0.026,0.0463,1.286,182.8,9.2
2021/9/26 16:00,3,24.77,7.32,6.718,1.608,0.026,0.0428,1.107,176.8,9.9
2021/9/26 20:00,3,24.14,7.27,6.483,1.726,0.026,0.0464,1.169,177,14.1
2021/9/26 0:00,2,24.04,7.32,8.721,1.726,0.026,0.0464,1.169,179,61.6
2021/9/26 4:00,3,23.94,7.26,6.266,1.866,0.0363,0.0428,1.228,180.2,7.4
2021/9/26 8:00,3,24.04,7.26,6.363,2.607,0.0377,0.0441,1.632,180.4,11
2021/9/26 12:00,3,24.76,7.3,6.667,2.268,0.026,0.0448,1.342,179.6,8.6
2021/9/26 16:00,3,26.16,7.37,6.96,1.79,0.0286,0.0424,1.236,179.2,9.6
2021/9/26 20:00,3,24.66,7.3,6.636,1.888,0.0287,0.0441,1.178,178.6,11.8
2021/9/27 0:00,2,24.26,7.33,8.331,2.192,0.0333,0.0684,1.096,178,42.7
2021/9/27 4:00,3,24.14,7.27,6.274,1.942,0.0281,0.0429,1.074,178.2,9.2
2021/9/27 8:00,3,24.14,7.24,6.26,2.637,0.0391,0.0426,1.263,181.2,11.8
2021/9/27 12:00,3,24.96,7.33,6.671,2.267,0.0319,0.0436,1.273,177,10.6
2021/9/27 16:00,2,26.33,7.38,6.261,2.268,0.0308,0.0416,1.077,176.9,11.1
2021/9/27 20:00,3,24.36,7.26,6.428,2.169,0.038,0.0423,1.233,172.4,13.6
2021/9/28 0:00,3,24.46,7.27,6.388,2.072,0.0382,0.0427,1.363,174.4,11
2021/9/28 4:00,3,24.14,7.24,6.246,2.094,0.0347,0.0407,1.232,174,8.4
2021/9/28 8:00,3,23.84,7.22,6.418,2.246,0.03,0.0387,1.429,172.9,10.6
2021/9/28 12:00,3,24.96,7.33,6.864,2.629,0.0294,0.0438,1.203,174,11.3
2021/9/28 16:00,2,26.33,7.42,6.04,2.169,0.033,0.0426,1.166,173.1,11.3
2021/9/28 20:00,3,24.66,7.28,6.464,2.169,0.033,0.0426,1.166,169.9,12.8
2021/9/29 0:00,3,24.66,7.28,6.368,2.072,0.0372,0.0466,1.128,172.6,11.6
2021/9/29 4:00,3,24.36,7.24,6.139,2.072,0.033,0.0416,1.134,172,8.2
2021/9/29 8:00,3,24.14,7.22,6.19,2.431,0.0281,0.0386,1.433,174.7,9.9
2021/9/29 12:00,2,26.33,7.37,6.007,2.181,0.026,0.0433,1.119,172.6,10.9
2021/9/29 16:00,3,26.24,7.38,6.827,2.072,0.0319,0.0408,1.11,170.8,13.2
2021/9/29 20:00,3,24.67,7.31,6.607,2.061,0.0277,0.0414,1.277,167.6,16
2021/9/30 0:00,3,24.77,7.28,6.441,2.061,0.0277,0.0414,1.277,171.6,11.3
2021/9/30 4:00,3,24.36,7.26,6.316,1.801,0.0262,0.0371,1.263,169.4,8.1
2021/9/30 8:00,3,24.26,7.27,6.728,2.669,0.0336,0.0376,1.28,169.2,11.3
2021/9/30 12:00,2,26.31,7.44,6.266,2.431,0.026,0.0467,1.032,170.1,16.6
2021/9/30 16:00,3,26.06,7.37,6.683,2.169,0.0283,0.0404,1.246,166.6,14.9
2021/9/30 20:00,3,24.36,7.29,6.476,2.061,0.0299,0.0389,1.093,162.6,16.9
2021/10/1 0:00,2,23.84,7.28,7.341,1.976,0.0316,0.0441,1.129,163,81.6
2021/10/1 4:00,3,23.72,7.21,6.026,2.169,0.0338,0.0488,1.132,166,8.3
2021/10/1 8:00,3,23.64,7.23,6.27,2.691,0.026,0.0419,1.306,164.6,16.7
2021/10/1 12:00,2,26.27,7.36,6.139,2.616,0.0267,0.0466,1.133,163.7,16
2021/10/1 16:00,2,26.64,7.38,6.166,2.072,0.026,0.0406,1.101,162.3,14.4
2021/10/1 20:00,3,24.77,7.32,6.347,2.462,0.026,0.0422,1.148,167.3,16.2
2021/10/2 0:00,3,24.26,7.24,6.192,2.322,0.026,0.0412,0.969,166.2,12.6
2021/10/2 4:00,3,24.01,7.22,6.198,2.366,0.0263,0.0376,1.064,166.4,8.7
2021/10/2 8:00,3,24.04,7.21,6.166,2.637,0.026,0.0384,1.261,168.6,16.4
2021/10/2 12:00,3,26.62,7.29,6.774,2.746,0.026,0.0411,1.168,169.2,12.4
2021/10/2 16:00,3,26,7.34,6.976,2.431,0.026,0.039,1.096,169.3,12.2
2021/10/2 20:00,3,24.46,7.29,6.197,2.398,0.026,0.0446,1.146,166.6,20.6
2021/10/3 0:00,3,24.67,7.26,6.336,2.344,0.0266,0.0427,1.096,171.3,14.4
2021/10/3 4:00,3,24.67,7.27,6.316,2.344,0.0367,0.0393,1.013,176.1,8.6
2021/10/3 8:00,3,24.66,7.28,6.616,2.876,0.0323,0.0406,1.236,176.3,11
2021/10/3 12:00,2,26.1,7.61,6.636,2.637,0.026,0.0443,1.106,176.6,9.3
2021/10/3 16:00,2,26.69,7.83,6.993,2.8,0.026,0.0442,1.083,178.4,10.8
2021/10/3 20:00,2,26.43,7.44,6.067,2.616,0.026,0.0468,1.206,178.7,14.9
2021/10/4 0:00,3,26.24,7.42,6.879,2.691,0.0281,0.0433,1.038,180.4,11.8
2021/10/4 4:00,3,24.77,7.37,6.676,2.148,0.0266,0.0398,1.047,180.7,7
2021/10/4 8:00,3,24.87,7.37,6.721,2.963,0.0296,0.0401,1.269,184.2,10.7
2021/10/4 12:00,2,26.1,7.67,6.933,2.616,0.026,0.0443,0.979,186.8,8.7
2021/10/4 16:00,2,26.91,7.66,6.047,2.344,0.026,0.0478,1.2,181.6,19.8
2021/10/4 20:00,2,26.62,7.44,6.076,2.42,0.026,0.0467,1.038,188.4,19.4
2021/10/6 0:00,2,26.24,7.43,7.609,2.486,0.0272,0.0663,1.033,183.9,93
2021/10/6 4:00,3,26.06,7.36,6.621,2.322,0.027,0.0398,0.926,183.7,8.2
2021/10/6 8:00,3,26.33,7.36,6.618,2.8,0.0312,0.0401,1.206,184.6,11.1
2021/10/6 12:00,2,26.2,7.46,6.093,2.607,0.026,0.0392,1.086,187.8,9.6
2021/10/6 16:00,2,27.6,8.01,9.36,2.376,0.026,0.0399,1.013,190.8,16.6
2021/10/6 20:00,3,26.64,7.42,6.626,2.462,0.026,0.0413,1.006,181.7,12.8
2021/10/6 0:00,3,26.26,7.34,6.366,2.616,0.026,0.0379,1.161,181.1,9.7
2021/10/6 4:00,3,26.97,7.3,6.274,2.322,0.026,0.0364,1.029,181,6.9
2021/10/6 8:00,3,26.26,7.33,6.446,2.986,0.0263,0.0381,1.321,181.9,10.6
2021/10/6 12:00,3,26.46,7.36,6.808,2.724,0.026,0.0374,1.188,181.6,9.1
2021/10/6 16:00,2,26.63,7.49,6.469,2.713,0.026,0.0368,0.918,181.4,9
2021/10/6 20:00,3,26.44,7.41,6.976,2.616,0.026,0.0373,1.011,181.2,8
2021/10/7 0:00,2,26.17,7.37,8.19,2.616,0.026,0.0373,1.011,180.9,18.2
2021/10/7 4:00,3,26.07,7.28,6.319,2.66,0.026,0.0372,1.102,179.8,6.7
2021/10/7 8:00,3,26.26,7.32,6.666,3.071,0.026,0.0386,1.168,180.3,9.9
2021/10/7 12:00,3,26.63,7.32,6.371,1.996,0.026,0.0462,1.123,179.2,16.2
2021/10/7 16:00,3,26.91,7.39,6.83,2.676,0.026,0.0414,0.869,179.7,12.9
2021/10/7 20:00,3,26.07,7.27,6.022,2.197,0.026,0.0396,0.944,176.6,11.9
2021/10/8 0:00,3,26.08,7.26,6.068,2.197,0.026,0.0396,0.944,178.1,9
2021/10/8 4:00,4,26.07,7.23,4.946,1.618,0.026,0.037,1.041,178.3,6.6
2021/10/8 8:00,3,26.11,7.26,6.169,2.419,0.026,0.0391,1.232,178.3,11.6
2021/10/8 12:00,3,26.36,7.29,6.376,2.408,0.026,0.037,0.941,180.1,8.8
2021/10/8 16:00,3,26.64,7.36,6.749,2.686,0.026,0.0374,1.048,179.2,9.4
2021/10/8 20:00,3,26.36,7.33,6.426,2.397,0.026,0.041,1.167,179.9,14.2
2021/10/9 0:00,2,26.17,7.31,6.412,2.397,0.026,0.041,1.167,179.3,23.3
2021/10/9 4:00,3,26.26,7.28,6.232,1.962,0.026,0.037,0.966,179.4,8
2021/10/9 8:00,3,26.26,7.29,6.309,2.664,0.0349,0.0413,1.242,179.9,13.8
2021/10/9 12:00,3,27.11,7.36,6.702,2.664,0.0349,0.0413,1.242,180.9,10
2021/10/9 16:00,2,27.7,7.34,6.444,2.364,0.0276,0.0423,1.103,188.8,10.9
2021/10/9 20:00,3,26.83,7.34,6.682,2.676,0.026,0.0386,0.988,180.2,10.3
2021/10/10 0:00,3,26.67,7.3,6.369,2.386,0.0273,0.0388,1.021,179,10.3
2021/10/10 4:00,3,26.66,7.32,6.468,2.419,0.0272,0.0367,1.001,181.7,8.7
2021/10/10 8:00,3,26.66,7.27,6.272,2.863,0.0369,0.0403,1.116,180,13.9
2021/10/10 12:00,3,27.07,7.32,6.687,2.663,0.0288,0.0396,0.948,180.6,12.3
2021/10/10 16:00,3,27.21,7.31,6.419,2.497,0.0298,0.0421,1.013,180.1,17.2
2021/10/10 20:00,3,26.74,7.28,6.334,2.197,0.0323,0.044,1.092,177.8,18.6
2021/10/11 0:00,2,26.17,7.3,7.71,2.163,0.0396,0.0641,1.127,177,77.6
2021/10/11 4:00,3,26.14,7.27,6.274,1.707,0.0416,0.0436,1.096,177.3,12.4
2021/10/11 8:00,3,26.96,7.28,6.36,2.476,0.0393,0.0448,1.146,177.8,17.2
2021/10/11 12:00,3,26.86,7.26,6.192,2.007,0.0331,0.0444,0.966,177.6,14
2021/10/11 16:00,3,26.64,7.3,6.686,2.476,0.0306,0.0479,1.176,180.6,16.6
2021/10/11 20:00,3,26.63,7.24,6.343,2.086,0.0302,0.049,1.169,177.6,20.6
2021/10/12 0:00,3,26.44,7.24,6.172,1.818,0.0283,0.044,1.067,177.6,16.8
2021/10/12 4:00,3,24.93,7.26,6.481,2.007,0.03,0.0443,1.098,177.6,16.6
2021/10/12 8:00,3,24.63,7.27,6.636,2.408,0.0299,0.0466,1.16,176.9,16.6
2021/10/12 12:00,3,26.34,7.28,6.308,2.408,0.026,0.046,1.166,178,16.2
2021/10/12 16:00,3,26.34,7.28,6.403,2.141,0.026,0.0428,1.068,177.4,12.8
2021/10/12 20:00,3,26.3,7.29,6.46,2.219,0.026,0.0432,0.961,178,13.7
2021/10/13 0:00,3,26.14,7.28,6.967,2.062,0.026,0.0488,0.933,178.3,18.3
2021/10/13 4:00,3,24.72,7.29,6.482,2.141,0.026,0.0424,0.833,178.3,11.6
2021/10/13 8:00,3,24.73,7.3,6.688,2.609,0.0269,0.0416,1.109,178.6,12.4
2021/10/13 12:00,3,24.63,7.32,6.682,2.386,0.026,0.0438,1.002,179.4,11.6
2021/10/13 16:00,3,26.03,7.36,6.936,2.03,0.026,0.0442,1.034,178.6,10.7
2021/10/13 20:00,2,26.22,7.36,6.08,2.119,0.026,0.0448,1.043,178.4,16.4
2021/10/14 0:00,3,26.24,7.32,6.803,2.03,0.026,0.0416,1.003,178.6,11.3
2021/10/14 4:00,3,26.03,7.29,6.84,2.03,0.026,0.0411,1.029,178.6,8.8
2021/10/14 8:00,3,26.1,7.26,6.996,2.609,0.0261,0.0406,1.16,178.7,10.2
2021/10/14 12:00,2,26.44,7.29,6.079,2.442,0.026,0.0427,1.134,179.4,9.2
2021/10/14 16:00,2,26.96,7.33,6.06,2.308,0.026,0.0461,1.096,179.9,10.6
2021/10/14 20:00,3,26.76,7.34,6.721,2.23,0.026,0.0464,1.091,179.4,13.8
2021/10/16 0:00,2,26.24,7.34,8.197,2.23,0.026,0.0464,1.091,178.7,40
